id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,target
25429,0.970762,tcp,-,FIN,122,126,7818,15180,254.439292,31,29,63900.31641,124108.6875,30,32,8.086825,7.761792,545.604016,535.96674,255,297042636,2447692165,255,0.000662,0.000533,0.000129,64,120,0,0,4,0,1,1,1,2,0,0,0,3,9,0,Normal,0,0
107823,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,5,5,5,5,0,0,0,6,5,0,DoS,1,1
16401,0.007858,tcp,-,FIN,34,36,2230,13500,8780.860533,31,29,2204123.25,13362179.0,7,11,0.235781,0.212059,13.71878,12.43571,255,2984657399,835441751,255,0.00076,0.00064,0.00012,66,375,0,0,5,0,2,1,1,2,0,0,0,2,4,0,Normal,0,0
27716,0.039546,tcp,-,FIN,48,50,2958,33044,2452.839625,31,29,586051.6875,6551155.5,7,18,0.834936,0.812604,52.475327,51.64241,255,3433016280,3468084979,255,0.000679,0.000538,0.000141,62,661,0,0,7,0,3,1,1,2,0,0,0,5,10,0,Normal,0,0
98274,0.365846,tcp,http,FIN,10,8,814,1300,46.467638,62,252,16028.60156,24884.78711,2,2,40.649556,41.056145,1987.888222,56.129094,255,2561411708,1235360301,255,0.099336,0.077607,0.021729,81,163,1,247,3,1,1,1,1,3,0,0,1,2,3,0,Normal,0,0
81665,0.218436,tcp,-,CON,6,2,998,86,32.045999,62,252,30471.16797,1574.831909,2,1,43.6872,0.007,2529.671245,0.0,255,1875654087,221283572,255,0.173049,0.131907,0.041142,166,43,0,0,5,3,3,3,1,5,0,0,0,3,5,0,Normal,0,0
29774,1.005773,tcp,http,FIN,14,18,1684,10168,30.822066,31,29,12440.18359,76391.0,3,5,77.34031,59.133412,8765.485278,7674.324303,255,473392170,2623941535,255,0.000646,0.000502,0.000144,120,565,1,3924,2,0,7,1,1,3,0,0,1,3,2,0,Normal,0,0
35544,0.24281,tcp,ftp-data,FIN,14,6,8928,320,78.250485,31,29,273168.3125,8797.001953,4,1,18.677693,48.433199,1570.446011,60.512195,255,1871525765,376770585,255,0.000615,0.000492,0.000123,638,53,0,0,6,0,6,1,1,5,0,0,0,5,3,0,Normal,0,0
24517,0.009884,tcp,-,FIN,36,38,2334,16920,7385.673947,31,29,1837312.875,13334683.0,7,12,0.273314,0.253378,17.558274,16.657488,255,3022379123,3028678763,255,0.000658,0.000503,0.000155,65,445,0,0,17,0,1,1,1,1,0,0,0,4,7,0,Normal,0,0
41465,0.663606,tcp,-,FIN,10,6,534,268,22.603774,254,252,5798.621582,2700.397461,2,1,71.602222,113.965797,3669.444325,171.317078,255,722448055,705392180,255,0.158267,0.093773,0.064494,53,45,0,0,6,1,2,1,1,5,0,0,0,1,6,0,Normal,0,0
17453,0.034196,tcp,-,FIN,122,126,7818,15800,7223.06691,31,29,1814013.25,3667095.5,30,32,0.289427,0.269248,18.961778,16.678216,255,3943049090,3944052214,255,0.000658,0.000537,0.000121,64,125,0,0,11,0,5,1,1,3,0,0,0,7,4,0,Normal,0,0
24250,0.73989,tcp,smtp,FIN,52,42,37210,3380,125.694363,31,29,394599.2188,35680.98047,18,8,14.500353,18.033684,1097.859942,34.914281,255,1734072955,1741049723,255,0.000631,0.000505,0.000126,716,80,0,0,1,0,3,1,1,3,0,0,0,5,1,0,Normal,0,0
40011,0.037983,tcp,-,FIN,122,126,7810,15494,6502.909149,31,29,1631466.75,3237659.0,30,32,0.327304,0.299696,20.256082,17.510028,255,2544338284,395725309,255,0.000654,0.000517,0.000137,64,123,0,0,3,0,3,1,1,3,0,0,0,5,4,0,Normal,0,0
75162,0.442914,tcp,-,FIN,10,6,2516,268,33.866619,254,252,40910.875,4045.932129,2,1,44.825111,74.035,2364.792503,112.967187,255,1934487334,549150218,255,0.141279,0.072736,0.068543,252,45,0,0,11,1,1,1,1,5,0,0,0,19,6,0,Normal,0,0
6830,1.087602,tcp,http,FIN,14,18,1684,10168,28.503073,31,29,11504.20801,70643.48438,3,4,83.635846,63.94518,8794.87349,7701.097834,255,2255407976,106963334,255,0.000663,0.000528,0.000135,120,565,1,3924,2,0,5,1,1,2,0,0,1,1,3,0,Normal,0,0
79871,6e-06,udp,-,INT,2,0,2070,0,166666.6608,254,0,1380000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1035,0,0,0,5,2,1,1,1,5,0,0,0,1,6,0,Normal,0,0
26942,0.150063,tcp,-,FIN,22,24,2054,2478,299.874067,31,29,104542.7656,126613.4922,6,6,7.129381,6.494522,460.931876,440.715397,255,3242110583,1092856118,255,0.000839,0.000681,0.000158,93,103,0,0,7,0,2,1,1,2,0,0,0,3,6,0,Normal,0,0
34677,0.001056,udp,dns,CON,2,2,130,162,2840.909069,31,29,492424.25,613636.375,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,3,3,1,2,0,0,0,4,2,0,Normal,0,0
67007,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,DoS,1,1
78060,0.458274,tcp,-,FIN,10,6,574,268,32.731509,254,252,9025.167969,3910.324219,2,1,47.465111,71.163797,2637.26155,96.519398,255,2366863789,2375858917,255,0.194169,0.102449,0.09172,57,45,0,0,3,1,2,2,1,3,0,0,0,3,3,0,Normal,0,0
76217,0.889556,tcp,-,FIN,10,6,534,268,16.862345,254,252,4325.753418,2014.488159,2,1,92.693,123.163398,4872.46515,190.614969,255,3951458408,3654377569,255,0.324243,0.273735,0.050508,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0,0
42219,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,14,14,1,34,0,0,0,14,34,0,Normal,0,0
47269,0.675064,tcp,-,FIN,10,6,534,268,22.220115,254,252,5700.200195,2654.562988,2,1,72.765,105.556797,3784.163488,163.606984,255,2585929948,1597992349,255,0.261676,0.147271,0.114405,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0,0
26469,0.431509,tcp,-,FIN,28,30,4776,3080,132.094583,31,29,85393.35156,55210.90234,7,7,15.97011,14.861345,861.914096,21.609496,255,2280654736,169981823,255,0.00066,0.000523,0.000137,171,103,0,0,5,0,5,1,1,4,0,0,0,5,7,0,Normal,0,0
5903,0.018411,tcp,-,FIN,16,18,1540,1644,1792.406779,31,29,627451.0,674814.0,4,4,1.2066,1.056588,74.535689,2.012318,255,3471916109,1327778090,255,0.000533,0.000446,8.7e-05,96,91,0,0,14,0,3,6,1,3,0,0,0,8,4,0,Normal,0,0
24895,1.012413,tcp,http,FIN,12,18,1580,10168,28.644436,31,29,11449.87207,75889.97656,3,5,92.003729,59.522411,9531.345346,7677.336769,255,1189297237,1190319404,255,0.000663,0.000527,0.000136,132,565,1,3924,1,0,1,1,1,3,0,0,1,6,2,0,Normal,0,0
71746,0.919686,tcp,-,FIN,14,14,790,816,29.357845,254,252,6384.787598,6593.554688,4,5,70.745079,65.235925,4236.952148,5014.09974,255,2110496162,757400014,255,0.116002,0.053392,0.06261,56,58,0,0,6,1,1,1,1,6,0,0,0,1,6,0,Normal,0,0
87704,0.745806,tcp,-,FIN,10,8,2516,354,22.794132,254,252,24295.86328,3325.261719,2,1,82.773111,95.615859,5680.82506,137.899172,255,2637677603,1757620965,255,0.121744,0.076487,0.045257,252,44,0,0,5,1,1,1,1,4,0,0,0,4,4,0,Normal,0,0
35710,0.027894,tcp,-,FIN,64,66,3806,52014,4624.65053,31,29,1074639.75,14691618.0,7,26,0.444435,0.420908,23.651892,22.815343,255,3260870672,1136234659,255,0.000672,0.000528,0.000144,59,788,0,0,5,0,5,1,1,2,0,0,0,4,5,0,Normal,0,0
17965,0.048561,tcp,ftp-data,FIN,10,12,528,8824,432.445796,31,29,78416.83594,1332592.0,1,4,5.311444,4.364364,493.599569,440.359515,255,2050572870,2124364136,255,0.000665,0.00055,0.000115,53,735,0,0,3,0,3,1,1,5,0,0,0,3,3,0,Normal,0,0
42990,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.784,0.0,15.492035,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0,0
13679,0.168775,tcp,ssh,FIN,32,24,3728,5474,325.877634,31,29,171210.1875,248662.4063,7,7,5.444355,7.284304,422.096869,13.706224,255,1876805426,4022456748,255,0.001228,0.001114,0.000114,117,228,0,0,1,0,3,1,1,3,0,0,0,3,2,0,Normal,0,0
23971,0.045841,tcp,-,CON,19,13,1076,8622,676.250504,31,29,178006.5781,1388974.875,0,1,2.546722,3.791333,4.430869,239.217477,255,481712746,510173295,255,0.0,0.0,0.0,57,663,0,0,10,0,2,1,1,1,0,0,0,5,6,0,Normal,0,0
19860,0.040986,tcp,ftp,FIN,52,54,2934,3742,2561.850295,31,29,561752.75,716927.6875,11,15,0.830061,0.763981,80.162199,2.32345,255,3221257786,1076825718,255,0.000627,0.000492,0.000135,56,69,0,0,1,0,5,1,1,5,1,1,0,8,1,0,Normal,0,0
30835,0.068674,tcp,-,FIN,66,66,3926,57370,1907.563322,31,29,450476.1875,6581938.0,7,27,1.067656,1.064953,69.839313,69.033523,255,656030483,686278277,255,0.000963,0.000513,0.00045,59,869,0,0,5,0,4,1,1,3,0,0,0,2,6,0,Normal,0,0
40513,0.004521,udp,-,CON,4,4,568,312,1548.329947,31,29,753815.5,414067.6563,0,0,1.165,1.007,1.63766,1.413506,0,0,0,0,0.0,0.0,0.0,142,78,0,0,6,0,9,1,1,3,0,0,0,4,11,0,Normal,0,0
35799,0.00107,udp,dns,CON,2,2,130,162,2803.738322,31,29,485981.3125,605607.5,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,10,2,1,1,0,0,0,4,4,0,Normal,0,0
8445,0.00111,udp,dns,CON,2,2,146,178,2702.702815,31,29,526126.125,641441.4375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,3,0,0,0,6,3,0,Normal,0,0
43499,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0,0
1425,1.012849,tcp,http,FIN,14,18,1684,10168,30.606735,31,29,12353.27344,75857.3125,3,5,77.884613,59.551823,8770.34871,7684.237145,255,1807100219,3957706501,255,0.000586,0.000464,0.000122,120,565,1,3924,3,0,7,2,2,2,0,0,4,2,4,0,Normal,0,0
7872,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,DoS,1,1
40437,6e-06,udp,-,INT,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,6,2,1,1,1,6,0,0,0,3,6,0,Normal,0,0
42773,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,1,1,6,0,0,0,1,6,0,Normal,0,0
39766,4.544623,tcp,ssh,FIN,318,340,24776,46482,144.56645,31,29,43478.19531,81583.89063,75,97,14.335385,13.404171,976.664964,946.388864,255,1650317626,1650612274,255,0.000724,0.000602,0.000122,78,137,0,0,1,0,4,1,1,2,0,0,0,2,1,0,Normal,0,0
5970,0.062914,tcp,-,FIN,38,40,2438,19266,1223.892953,31,29,301872.4063,2388657.5,7,13,1.691459,1.600282,110.829715,107.844048,255,1075762126,1129480008,255,0.000612,0.000501,0.000111,64,482,0,0,12,0,6,1,1,3,0,0,0,4,7,0,Normal,0,0
23176,0.00793,tcp,-,FIN,22,24,2054,2478,5674.652992,31,29,1978310.125,2395964.5,6,6,0.398421,0.320609,25.407749,20.441684,255,506449823,2652174212,255,0.000685,0.000547,0.000138,93,103,0,0,4,0,8,1,1,1,0,0,0,4,12,0,Normal,0,0
78120,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1,1
19746,0.000988,udp,dns,CON,2,2,130,162,3036.437382,31,29,526315.8125,655870.5,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,5,1,1,1,0,0,0,1,3,0,Normal,0,0
65974,0.611187,tcp,ftp,FIN,12,8,5848,454,31.08705,254,252,70171.64844,5209.535156,3,2,46.658635,74.12843,2690.896832,86.899766,255,3903040649,2788818648,255,0.170713,0.09228,0.078433,487,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1,1
34098,2.56182,tcp,ssh,FIN,228,234,24240,29348,179.95019,31,29,75365.17188,91256.99219,54,67,11.285551,10.99224,987.242601,0.0,255,294232720,294464172,255,0.000619,0.000492,0.000127,106,125,0,0,1,0,1,1,1,2,0,0,0,3,1,0,Normal,0,0
65574,1.110272,tcp,-,FIN,16,10,1208,556,22.517004,254,252,8163.765137,3609.926025,5,3,72.900002,116.661219,4161.087002,187.094406,255,1901952390,1080702964,255,0.133902,0.060316,0.073586,76,56,0,0,5,1,2,2,2,5,0,0,0,2,5,0,Normal,0,0
33557,0.056922,tcp,-,FIN,40,42,2542,23508,1422.999897,31,29,348406.5938,3225326.0,7,14,1.450846,1.375732,91.928777,90.646332,255,1289200596,1396918437,255,0.000648,0.000513,0.000135,64,560,0,0,8,0,5,1,1,2,0,0,0,3,6,0,Normal,0,0
68995,9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,3,1,1,4,0,0,0,3,4,0,Normal,0,0
81495,0.234873,tcp,-,CON,6,2,998,86,29.803341,62,252,28338.71875,1464.621338,2,1,46.9746,0.007,2861.071332,0.0,255,4007260741,2173714719,255,0.199156,0.143024,0.056132,166,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,Normal,0,0
25178,0.001167,udp,dns,CON,2,2,146,178,2570.694002,31,29,500428.4375,610111.375,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,8,4,0,Normal,0,0
78474,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,6,2,2,2,1,6,0,0,0,2,10,0,Normal,0,0
32179,0.217543,tcp,smtp,FIN,54,42,37808,3380,436.695262,31,29,1364622.125,121355.3125,19,8,4.177135,5.292805,405.446839,14.454097,255,2738258415,589790899,255,0.000678,0.000525,0.000153,700,80,0,0,1,0,3,1,1,1,0,0,0,2,1,0,Normal,0,0
114087,0.319757,tcp,http,FIN,10,8,826,1984,53.16537,62,252,18614.13477,43432.98047,2,2,35.528556,43.881145,1749.726147,61.659871,255,1631360169,2090973534,255,0.062549,0.011918,0.050631,83,248,1,592,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1,1
10523,0.028803,tcp,-,FIN,68,70,4014,59460,4756.448944,31,29,1098496.625,16279137.0,7,28,0.431636,0.415412,0.0,22.554281,255,2376191072,237154194,255,0.000717,0.000551,0.000166,59,849,0,0,5,0,4,1,1,2,0,0,0,3,7,0,Normal,0,0
18300,0.023093,tcp,-,FIN,60,62,3614,45696,5239.683008,31,29,1231195.625,15574936.0,7,24,0.386051,0.383373,21.44132,21.386968,255,3393506618,3413522750,255,0.000605,0.000471,0.000134,60,737,0,0,4,0,4,1,1,2,0,0,0,5,6,0,Normal,0,0
24700,0.001055,udp,dns,CON,2,2,146,178,2843.601894,31,29,553554.5,674881.5,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,2,0,0,0,4,2,0,Normal,0,0
40007,0.299126,tcp,-,FIN,208,396,12034,495632,2015.872915,31,29,320319.875,13222014.0,19,178,1.443522,0.755947,81.792179,42.780326,255,3689054554,1543158172,255,0.000692,0.000523,0.000169,58,1252,0,0,9,0,6,6,1,6,0,0,0,9,7,0,Normal,0,0
37307,0.001022,udp,dns,CON,2,2,130,162,2935.420795,31,29,508806.2813,634050.875,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,5,3,1,2,0,0,0,7,3,0,Normal,0,0
40293,0.553853,tcp,-,FIN,224,438,12934,548216,1193.457523,31,29,185998.8125,7900508.0,21,197,2.493405,1.266199,127.460594,75.279234,255,2483120705,2490768179,255,0.000655,0.000521,0.000134,58,1252,0,0,9,0,7,3,2,5,0,0,0,4,14,0,Normal,0,0
39705,0.004696,tcp,http,FIN,8,10,1048,824,3620.10229,31,29,1562180.625,1264054.5,2,2,0.619857,0.466222,34.549247,0.897376,255,3417118955,1268518048,255,0.000613,0.000497,0.000116,131,82,1,83,1,0,3,1,1,1,0,0,1,9,4,0,Normal,0,0
77358,1.043822,tcp,-,FIN,18,10,1006,556,25.866478,254,252,7288.598633,3839.734863,5,3,61.351528,108.528109,3536.402882,151.979516,255,834608338,2344477552,255,0.125674,0.06706,0.058614,56,56,0,0,7,1,1,1,1,7,0,0,0,1,6,0,Normal,0,0
87627,0.859121,tcp,http,FIN,10,8,790,1216,19.787666,62,252,6620.720215,9907.800781,2,2,95.457889,102.416711,4909.577663,204.837297,255,2961689490,4206841668,255,0.192257,0.096833,0.095424,79,152,1,206,4,1,2,1,1,4,0,0,1,2,4,0,Normal,0,0
23830,1.010893,tcp,-,FIN,14,18,1684,10168,30.665956,31,29,12377.17578,76004.08594,3,5,77.735151,59.431471,8761.991775,7675.114724,255,2722170635,577839875,255,0.000687,0.000553,0.000134,120,565,0,0,19,0,2,1,1,1,0,0,0,6,10,0,Normal,0,0
45511,5.428841,tcp,-,REQ,8,0,360,0,1.28941,254,0,464.187469,0.0,7,0,775.548688,0.0,931.276,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,4,2,2,7,0,0,0,4,7,0,Normal,0,0
69932,0.757827,tcp,-,FIN,34,14,28708,764,62.019433,254,252,294146.2813,7495.114258,13,4,22.964454,55.803383,1979.6248,87.611578,255,1799764347,3028517246,255,0.0852,0.031649,0.053551,844,55,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Normal,0,0
11473,0.004726,udp,-,CON,4,4,568,320,1481.167966,31,29,721117.1875,406263.2188,0,0,1.256,1.089667,1.768475,1.532537,0,0,0,0,0.0,0.0,0.0,142,80,0,0,4,0,5,1,1,3,0,0,0,3,8,0,Normal,0,0
99301,2.4e-05,argus,-,INT,2,0,180,0,41666.66519,254,0,29999998.0,0.0,0,0,0.024,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,DoS,1,1
38086,0.091027,tcp,-,FIN,52,54,3182,39076,1153.503917,31,29,274292.25,3370692.25,7,20,1.81434,1.706547,97.523021,95.6384,255,2244518201,99413140,255,0.000701,0.000577,0.000124,61,724,0,0,4,0,3,1,1,1,0,0,0,2,4,0,Normal,0,0
7404,0.000996,udp,dns,CON,2,2,146,178,3012.048141,31,29,586345.375,714859.4375,0,0,0.004,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,6,2,0,Normal,0,0
37255,0.018641,tcp,-,FIN,16,18,1540,1644,1770.291235,31,29,619709.25,666487.8125,4,4,1.221667,1.069412,74.315946,2.29125,255,1531727252,1535849863,255,0.000577,0.000455,0.000122,96,91,0,0,12,0,9,5,1,5,0,0,0,8,14,0,Normal,0,0
28646,0.090165,tcp,-,FIN,48,50,2958,33044,1075.805507,31,29,257039.875,2873310.25,7,18,1.95313,1.82902,109.250048,106.255465,255,1507760287,1567330593,255,0.000692,0.00054,0.000152,62,661,0,0,4,0,1,1,1,2,0,0,0,3,6,0,Normal,0,0
21266,0.000972,udp,dns,CON,2,2,146,178,3086.419725,31,29,600823.0625,732510.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,1,2,0,Normal,0,0
28348,0.046877,tcp,-,FIN,60,62,3614,50036,2581.223175,31,29,606523.4375,8401391.0,7,24,0.789237,0.770883,53.456326,52.572136,255,1074849402,3224737941,255,0.000748,0.000615,0.000133,60,807,0,0,2,0,4,1,1,2,0,0,0,2,3,0,Normal,0,0
21020,0.036172,tcp,smtp,FIN,52,42,37210,3380,2571.049514,31,29,8071436.5,729846.3125,18,8,0.71608,0.869293,42.641983,1.883094,255,1753544961,1755010441,255,0.000648,0.000524,0.000124,716,80,0,0,1,0,1,1,1,2,0,0,0,5,1,0,Normal,0,0
39914,1.005603,tcp,http,FIN,12,18,1580,10168,28.83842,31,29,11527.41211,76403.91406,3,5,91.387545,59.12441,9529.923052,7674.53163,255,1820050970,3970657666,255,0.000606,0.000485,0.000121,132,565,1,3924,1,0,4,1,1,2,0,0,1,3,3,0,Normal,0,0
40438,0.672582,tcp,http,FIN,10,8,820,1160,25.27573,62,252,8778.112305,12072.87793,2,2,74.605111,77.587,3701.214196,120.339313,255,97794504,3428274221,255,0.203781,0.129464,0.074317,82,145,1,177,4,1,3,2,2,4,0,0,4,3,4,0,Normal,0,0
66729,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,4,0,0,0,4,4,0,Normal,0,0
90811,9e-06,xns-idp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1,1
11213,1.699771,tcp,-,FIN,204,388,11826,485110,347.693886,31,29,55390.98828,2277295.0,19,174,8.454871,4.390819,2596.972988,1871.267461,255,4201230184,2056274893,255,0.000647,0.000521,0.000126,58,1250,0,0,17,0,6,2,1,6,0,0,0,4,9,0,Normal,0,0
37732,0.823103,tcp,ftp,FIN,48,50,2714,3486,117.846732,31,29,25833.94727,33210.91016,10,13,17.505851,16.787142,1500.906153,1877.22488,255,565550745,567139701,255,0.000636,0.000528,0.000108,57,70,0,0,1,0,1,1,1,1,1,1,0,1,1,0,Normal,0,0
82127,0.594686,tcp,-,FIN,10,6,534,268,25.223396,254,252,6470.64209,3013.35498,2,1,63.038667,95.902,3212.410647,128.229562,255,2364886549,2868832845,255,0.226888,0.115172,0.111716,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,0
5374,0.001075,udp,dns,CON,2,2,146,178,2790.69758,31,29,543255.8125,662325.5625,0,0,0.008,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,2,0,0,0,3,6,0,Normal,0,0
32322,0.029342,tcp,-,FIN,60,62,3598,48710,4123.781688,31,29,964896.75,13066594.0,7,24,0.499638,0.478817,27.602931,26.862918,255,121190675,121514615,255,0.000734,0.000603,0.000131,60,786,0,0,16,0,4,1,1,1,0,0,0,7,4,0,Normal,0,0
39826,0.891609,tcp,-,FIN,28,30,4536,3080,63.929367,31,29,39245.90234,26720.23242,7,7,33.010816,30.728068,1859.300064,47.688527,255,3551823167,3898414081,255,0.000605,0.000491,0.000114,162,103,0,0,10,0,2,1,1,6,0,0,0,4,10,0,Normal,0,0
28833,0.001131,udp,dns,CON,2,2,132,164,2652.5199,31,29,466843.5,580017.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,4,0,3,3,1,2,0,0,0,18,2,0,Normal,0,0
31343,0.013118,tcp,-,FIN,44,46,2766,24004,6784.570938,31,29,1649031.875,14321086.0,7,16,0.297698,0.279422,0.0,17.233221,255,2596327078,457103768,255,0.000673,0.00054,0.000133,63,522,0,0,6,0,3,1,1,1,0,0,0,2,4,0,Normal,0,0
26966,0.564501,tcp,ftp-data,FIN,8,12,424,8824,33.658046,31,29,5257.741211,114635.7578,1,4,80.590855,51.273455,4933.807567,3926.474839,255,2620391816,1446374304,255,0.000622,0.00049,0.000132,53,735,0,0,2,0,1,1,1,1,0,0,0,3,5,0,Normal,0,0
70078,0.305932,tcp,-,CON,6,2,1012,86,22.880903,62,252,22070.26563,1124.432983,2,1,61.1864,0.007,3066.411362,0.0,255,3486544095,831767298,255,0.163982,0.052912,0.11107,169,43,0,0,3,3,3,2,1,3,0,0,0,2,3,0,Normal,0,0
72068,0.566352,tcp,-,FIN,10,6,1612,268,26.485295,254,252,20496.08594,3164.109863,2,1,61.093444,98.578797,3702.646416,177.478375,255,82697914,543810904,255,0.135191,0.073455,0.061736,161,45,0,0,8,1,3,3,1,7,0,0,0,3,7,0,Normal,0,0
29389,0.000986,udp,dns,CON,2,2,146,178,3042.596172,31,29,592292.0625,722109.5,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,1,0,0,0,1,2,0,Normal,0,0
5357,0.025876,tcp,-,FIN,64,66,3806,51808,4985.314476,31,29,1158448.0,15774926.0,7,26,0.405841,0.395344,22.202469,22.249331,255,1525170091,3670857585,255,0.000695,0.000564,0.000131,59,785,0,0,3,0,1,1,1,2,0,0,0,3,7,0,Normal,0,0
24807,0.037809,tcp,-,FIN,60,62,3614,50036,3200.296275,31,29,751990.25,10416356.0,7,24,0.635475,0.610443,41.630981,40.72385,255,889293553,3039190183,255,0.0007,0.000562,0.000138,60,807,0,0,10,0,4,1,1,2,0,0,0,2,7,0,Normal,0,0
29186,0.101875,tcp,-,FIN,42,42,2646,23508,814.723929,31,29,202836.8125,1802130.125,7,14,2.538825,2.473098,0.0,4.913772,255,1910871428,4120709290,255,0.000593,0.000474,0.000119,63,560,0,0,10,0,1,1,1,2,0,0,0,4,7,0,Normal,0,0
29710,0.004609,tcp,-,FIN,22,14,1470,1728,7593.838245,31,29,2436971.25,2785853.75,5,4,0.219476,0.293385,13.454492,0.396239,255,2025644480,4175562222,255,0.0008,0.000658,0.000142,67,123,0,0,12,0,4,1,1,1,0,0,0,1,7,0,Normal,0,0
10495,0.031914,tcp,-,FIN,64,66,3806,51808,4042.113247,31,29,939274.3125,12790374.0,7,26,0.501714,0.490406,28.693378,28.170383,255,2397464737,2397721061,255,0.00062,0.000503,0.000117,59,785,0,0,2,0,4,1,1,1,0,0,0,2,12,0,Normal,0,0
